,SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,RBP4,年龄,孕次,产次,身高,孕前体重,BMI分类,孕前BMI,收缩压,舒张压,分娩时,糖筛孕周,VAR00007,wbc,ALT,AST,Cr,BUN,CHO,TG,HDLC,LDLC,ApoA1,ApoB,Lpa,hsCRP,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,DM家族史,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,ACEID,label
产次,0.002218005716833945,-0.04978684475433079,0.010187528602730877,-0.0006009957883920047,-0.016264728512275794,-0.02916404341572831,0.029680570056269066,-0.06950743559516047,-0.06780792260063745,-0.04292056119946077,0.028202307012090866,0.0025135122674382945,-0.013164865149718687,0.011761263637277045,-0.016728095926922842,-0.04872770029711869,0.056576798150046,0.01041714821280112,0.004028421319074255,-0.11863993551323722,0.0503711508874195,-0.0575937442928035,-0.0313321941872866,-0.03512263550120041,0.1482560659085153,0.22182342967379823,1.0,-0.03177699039210208,0.07432741737912342,0.05474254764809922,0.08014676418020783,-0.016750427174085807,-0.044751030297005105,-0.007898125354537372,-0.044690121154421066,0.11106520984168082,-0.029727543230091164,-0.09125083082065871,-0.12319479916388763,-0.05124926917546114,0.03259824642247916,-0.043090332453274635,0.06130892148036263,-0.059044530915782135,-0.04877094887338707,0.00304396700235789,-0.0026733680175478856,-0.052872453480822604,0.05281471050290331,0.01786865426795798,0.027507937877665325,-0.001308519789995446,0.03305424812664389,-0.03246512836839221,-0.003661514666133977,0.006641135068922002,0.05045575760122523,0.012356003155886237,-0.055310687451110375,0.03632513253377517,0.09643961855444903,0.01087363648137144,-0.007725471634922566,-0.03930974521364251,-0.025961722310093943,-0.041631375932801376,0.026730755595933076,-0.07004119395875957,-0.04086060435213927,-0.01813905098739852,-0.004913848963413341,0.06766809206331895,-0.05043563040695115,0.023910579258966513,-0.023955644077511808,-0.05034847939240525,0.01279414731229419,-0.019677401320397997,-0.0009148805370619772,0.008122425752307873,0.001971118352617836,0.05606072323573127,0.00560165089764913,0.08545975187132525
身高,0.04291133758089456,-0.006939061133938168,0.0003612877631901329,-0.06737591323496049,-0.027203772280159993,0.029487088370358294,0.0015266565385588537,0.004327360061306872,0.0014100922456022412,0.021219229562665105,0.037715955661931144,0.04898435086037688,-0.05940978570740257,-0.027479333397076536,0.040846470906034625,0.06673667923879001,-0.003929920276718118,-0.031225666038060804,-0.01978555285558819,-0.020548131459120492,0.025290851288057723,-0.04540166159396293,-0.0658439357663664,0.00040486480307321454,-0.018632901187783265,-0.025767962116725333,-0.03177699039210208,1.0,0.2525037069984141,-0.008514942081451655,-0.019380879450251468,0.09059742486764179,0.040105164933186,0.2976351361456862,0.017152146406395168,0.01924414264416577,-0.009329122044528215,0.007213135340780275,0.06035125476149279,0.12266448994787835,0.008301295160203248,0.018038430267124327,-0.046489831320198585,0.04008244980087453,0.004794986568905747,-0.009154672407974962,-0.053392972178657426,-0.016651746871715525,-0.055076499680219035,-0.08231099364368316,0.014076074472389467,-0.023941111488612707,-0.01660748591123013,-0.05369162561704242,-0.042784489617144025,0.011814702444211067,0.07519411266292524,0.053784711400955185,-0.00679054495022268,0.03440051475116857,0.04778614478202336,-0.02657249917029851,0.011502923984944874,-0.0015925508043577248,-0.016602203487742436,-0.04956517342522694,0.04573131217327008,-0.012385625871779098,0.09737116249232655,-0.012888712850296715,-0.014473346420272514,0.029650680559181953,0.03149203608156064,0.007611895292238257,0.04386858521278886,-0.02994883959406449,-0.05220822607822037,0.03249119098818164,-0.021855410721440368,0.02589258669850935,0.018433515844477083,0.035090566970392534,0.03803096530124333,-0.043981626651718383
孕前体重,0.0027838851494733285,-0.04996755944010759,0.03046996157348089,-0.049863382091530115,-0.005652026401787834,0.09809961937651637,-0.017987180771741555,0.016744737269078006,0.013163595128029535,0.03079766797026986,0.08711901860923921,0.030260339753311345,-0.004380272004306369,-0.030040692003898774,0.037317323042179246,0.1074528692892209,0.010558176092062362,-0.043285988107054876,-0.03892912488887909,-0.017339610996963812,-0.0472612105242821,-0.10839902607213334,-0.05313637482838613,0.03565133933304038,0.0943702274978323,0.11597304267144257,0.07432741737912342,0.2525037069984141,1.0,0.46649687571374004,0.7246563414274486,0.16230705093986653,0.1320423533466789,0.5764490982285395,-0.013517232677703384,0.22666308621318795,0.05642713438731012,0.03439006416140965,0.011598604566114164,0.11078114058782415,-0.01976383778143704,-0.06193229617658324,0.086564935312337,-0.07721472046648512,-0.07311833544968845,-0.01974596773160695,-0.057374642724160284,-0.006041265932760708,0.1545979377177311,-0.05964327449732639,-0.004590704611984399,-0.008370424753579395,-0.012995511238491589,-0.06373047422667646,-0.0018047502355624657,-0.06463006577650955,0.01490074162445928,0.034885181819052674,-0.02556442537739794,0.05163435694596249,0.03681441238881801,-0.04623981642393833,-0.005576465582620009,-0.011371438963622025,0.01804629187351568,-0.03251135569190283,-0.014932422267324363,0.015990224477776822,0.03695683427298285,-0.053685028682121744,0.029622916120934848,0.013036352548368449,0.05405867684802227,-0.029177346720066506,0.025359126763583695,-0.04071915272740114,0.0156366307068815,-0.0030080460079216667,0.035105810020506535,-0.0016463311422041675,-0.03157012124085621,-0.038587327433980675,0.08532274948106493,0.10805253010332411
BMI分类,0.017751867606964546,-0.04532892750669876,-0.012092040483976997,0.025563465004728878,-0.024256391767858782,0.018628399584144546,-0.023201908953867593,0.038744836545381134,0.04292913150498695,-0.008830453079037877,0.043893511427698505,0.02523376766867869,0.002540254789313074,-0.034669472544698404,-0.0052029539034804265,0.07129965918218509,-0.0010959397795235043,0.0034278521414729847,0.004062908986042632,0.004909492517930196,-0.06875454752882305,-0.07125294499731323,-0.0018073283347802684,0.038456591957954055,0.08847502443822089,0.10405283989729319,0.05474254764809922,-0.008514942081451655,0.46649687571374004,1.0,0.48860863821975475,0.11423988364012339,0.12246455322208266,0.3007507680248119,-0.03649334183181597,0.2239491711205919,0.0518683963127774,0.039622958714730705,-0.025479051457019574,0.05304478741171331,-0.08928784208060059,-0.10176137623914493,0.06807392834759853,-0.05973785989235732,-0.1222691112829653,-0.01873739037741493,-0.06255661689516376,0.027888750423130194,0.16373592790054478,-0.056626322173889784,-0.06826578201307658,0.011164844114321632,0.0055513649277694485,-0.053962497065757696,-0.019216780845311844,-0.07625211590061651,-0.018427129904518308,0.019111847727460943,-0.05547334667669955,0.004841450566396892,-0.02560922701251165,-0.03302905873623266,-0.024506610013312672,-0.01840555629973699,0.06255342675049867,-0.05057115250971404,-0.025464378203904053,-0.014541549985611609,-0.024597615926539453,-0.030693946267247942,0.05496059793781288,0.011084970551681138,0.08056273692834921,-0.06089048422173115,-0.0038228643562011728,-0.02791917066705949,0.026667889017037733,-0.03204552199181746,0.07122928620646346,-0.024596137794171347,-0.065427151224897,-0.05829453313422672,0.029442204550064233,0.12160563737261908
孕前BMI,-0.009382113993225645,-0.04759068198701792,0.03754346263669298,-0.013278424793616647,0.010469755344240765,0.08408071486136892,-0.011365660702639002,0.008748401217637015,0.007690684799195549,0.01037587112488667,0.07523384997845022,0.01645035974922336,0.016734239847921675,-0.027852576572265027,0.01446624692419924,0.08775779013481254,0.02664106472485227,-0.03191359058804269,-0.033666737574044245,-0.003310546815559951,-0.03789614550706593,-0.1027362872573279,-0.04040486515917875,0.05393439433026513,0.1097435451635494,0.13566881190581817,0.08014676418020783,-0.019380879450251468,0.7246563414274486,0.48860863821975475,1.0,0.13904731154047642,0.12334450103559186,0.46837139843709596,-0.023854506097612332,0.22968316499313804,0.0711561794984367,0.03996825175863609,-0.015679284211241405,0.06816614468207517,-0.03293502069993221,-0.07434575535450999,0.10590160228687848,-0.10888451329503966,-0.08061131265255875,-0.022537956853802728,-0.035668028801090504,-0.0029539857901444287,0.19062157558105935,-0.01775590800844643,-0.012522709680795652,-0.008107282626829849,-0.005537413509404372,-0.0611296351656157,0.010793720656028998,-0.06807035626507037,-0.01070339435879893,0.019112223849392557,-0.025538610982199464,0.045016923653045555,0.021621427015055095,-0.016752431508172773,-0.0025495421722399134,-0.013075708911150936,0.032339861772201536,-0.017788600132256475,-0.03361724746802479,0.02568275854545515,-0.00914588953347138,-0.045032234628396416,0.04258548799785644,-0.0066992485114833545,0.053967596947923024,-0.031114098814399915,0.018704419066335035,-0.026857785503349236,0.04091618381322596,-0.017489571494853095,0.04590583208417557,-0.006011054768828903,-0.04186517023771004,-0.04801974890036169,0.06730891018203265,0.13592984091166463
收缩压,-0.013661106803245403,0.028293884787805503,0.011988123990249665,-0.024516060485799077,0.05035029411101831,0.037637953034053914,-0.0035680494613996487,-0.005645417196276894,0.004095728421517538,-0.06599605932506628,-0.05035083441498274,0.03763773125998463,-0.0012431283208367589,-0.01620754687562621,0.025965938395367268,-0.009643453894027838,0.02038676773111859,-0.07358851296088145,-0.06665835592128097,-0.019183648008106912,0.003129243284155934,-0.030655264797633423,-0.013041756639109128,-0.06509780911788006,0.05010120753210619,0.013307019627887747,-0.016750427174085807,0.09059742486764179,0.16230705093986653,0.11423988364012339,0.13904731154047642,1.0,0.4458291368233657,0.18951263331968582,-0.010963355220316384,0.14173528561307283,0.054185543761952,0.08424833030766886,0.07669349505853425,0.008192260253961135,0.00549969755414248,-0.03146276118430449,0.07690882851651586,-0.016801933021274435,-0.03191878708632066,0.07368314788773185,0.015982742515663794,-0.06121035380522741,0.10274498483659651,0.0012587627742698412,0.00672221017016991,-0.04046951137139434,-0.026153682087353174,-0.008271482842578046,0.018042004441643066,-0.011157840692775853,0.01820458520945564,0.03155344970056039,0.012722488615448347,0.035294053014849606,0.005475620467096291,-0.02136546733362509,-0.04657037724061826,-9.636359081176676e-05,-0.026058108431006997,0.014569425658324895,-0.028690747525877903,0.025878915612934296,0.004912937715234955,0.010450002208099633,-0.0005090052296418387,-0.017130131901661582,-0.015406678359487981,-0.034358494341752664,0.027659224587832182,0.01190785216144518,-0.004580504334779501,-0.043449663358546504,0.0016356932067571241,-0.04249119519828138,0.01279884663076137,0.0014371236111728606,-0.019028097811615238,0.1173126204380822
舒张压,0.00647738099853085,-0.0032491657312798843,0.01397802981106322,0.034410206007585355,0.06622377499825384,0.009899049019763575,-0.033438825164920256,0.011546765793457236,0.021848252289991578,-0.06210921477815247,-0.026743883818437193,0.008990674856518438,-0.001996713452471472,-0.03436455476650131,0.039764256583275794,-0.024742417465819396,0.042993604242873976,-0.07770008530710214,-0.07264847819251827,-0.03797892910166218,0.010676172859741937,-0.01269219720427143,0.023395452139991845,-0.026390812487600404,-0.017785463909176718,-0.031462521630176106,-0.044751030297005105,0.040105164933186,0.1320423533466789,0.12246455322208266,0.12334450103559186,0.4458291368233657,1.0,0.15256724722375067,-0.04856758894813619,0.09671118645841853,0.029095703132650134,0.05460420148125076,0.04273525399140203,0.0002465383966667629,-0.011871967119125023,-0.050135273957684,0.053053811468617144,-0.08025533360115254,-0.0429885111395484,0.02475451507047756,-0.00890970134928344,-0.0652729697741688,0.10015885873665303,-0.047122175959746854,-0.016840044309341426,-0.03625072810619491,-0.0036646424894380128,0.017008903640605543,-0.0013873686690265116,-0.022083643106185515,0.00778717994115682,0.024215284721323525,-0.007692790671334038,0.036154496604419675,-0.04019993528265603,0.006648606417911222,-0.055201129794048995,0.003451677114691394,0.03465794918001006,-0.007542903906181126,-0.024747148600939906,-0.008554895960043937,0.04059255601532537,0.043727620398117395,0.01249342292236962,0.0009060658766369763,-0.04268607182069318,-0.050154426385706885,0.028070538616435676,0.04596759045708027,-0.051848309700967,-0.05121174628775014,0.014306724763707772,-0.04624581688082622,-0.005505143670603102,0.01210988632736816,-0.003993415507626945,0.08704984933102106
分娩时,-0.008020829712390954,-0.02008747116621442,0.07848112259167113,-0.014354886031218667,-0.020888351704668136,0.11944159151677235,-0.022066279196250302,0.1217159570202068,0.12355305214634311,0.019894447445579833,0.035162185691969605,0.04935596103658199,-0.12644884987123906,-0.1143600172654715,0.06928469378412468,0.17559950353979806,0.020245420200752026,-0.06099744031561319,-0.049607485088713085,0.02323067798629041,-0.1247124451310294,-0.1171128564438185,-0.09850145434982399,0.021739130434782608,0.07365856926529862,0.16264397364765928,-0.007898125354537372,0.2976351361456862,0.5764490982285395,0.3007507680248119,0.46837139843709596,0.18951263331968582,0.15256724722375067,1.0,0.0015929909167215976,0.2223031218998647,-0.0008402580452252766,0.04419789032463859,-0.09926985706578381,0.152489488290504,0.04861439251163708,0.008034754995453194,0.043287222279875165,-0.05130687609027394,0.024357886130258,-0.007510373052149335,-0.09536820198624162,0.0074884577061825695,0.24386926639083711,-0.055082403688290815,0.11669705798815505,0.033283608793777994,-0.057504856595620796,0.0009543820010468607,0.00695717181039343,-0.09531662265868286,-0.067969097698904,0.07993028529173925,-0.03564022802495022,-0.07149342908730698,0.05160046025448028,0.001604400590392228,-0.00450435505642396,-0.03453549005467397,-0.041638295680217395,-0.005796329299618277,-0.1045644251446187,0.08658931197794274,0.048225169578013205,-0.001366020442216453,0.04639325933773818,0.0553285042041483,0.08942803654054512,0.02807547411997734,-0.010910449236999758,-0.0334285181327272,0.005388034483227986,-0.066213584514544,0.022938474098156976,-0.012381362310967477,-0.05466011171421722,-0.06175352769712567,0.06881275670181639,-0.02861134307123278
糖筛孕周,-0.03744065681447783,0.057624104020298134,0.0503915868683287,-0.035124065362661,-0.045355505688589724,-0.023931442375560122,0.013793082700526049,0.0014804226088097824,0.008797024090483368,-0.04794410133234925,-0.03012077894430547,-0.006251235520594335,0.010663124868161213,0.03194746008994566,-0.010532064113561076,-0.005284840956422634,-0.008207669254306542,-0.016416057534069654,-0.02641736463988658,0.013800772247558848,-0.035119002255229896,-0.03997699382887955,-0.05977810170551808,-0.0881143680519702,-0.026493845951732268,-0.023274298619034434,-0.044690121154421066,0.017152146406395168,-0.013517232677703384,-0.03649334183181597,-0.023854506097612332,-0.010963355220316384,-0.04856758894813619,0.0015929909167215976,1.0,0.0058382285362870295,0.05317094566074937,0.045066748443631996,0.018558008227242684,0.027646543207881416,0.0005812672934521811,0.03698798360065226,0.07433946809917318,-0.003081516608584643,0.03857125112861345,0.02933831620541926,0.055421515169857306,0.027408098648751246,-0.028820877066025208,0.04101163473736307,-0.014557289625828489,0.0744623239324354,-0.06761557318360373,-0.014722124250665047,0.038638573163732,-0.01631011930344994,-0.030753771661125084,0.04039117943780714,0.010239792531256916,-0.018268654310002953,0.015040260524632521,-0.035888592204501295,-0.0032485107720361087,0.015705585572269795,-0.10001323167106617,-0.03256691083178321,0.007716394370153606,-0.014204274087056112,0.03367701171585006,-0.03686178979802521,0.03320338971974199,-0.010396040536380248,0.02132258688175427,-0.014634768274278497,0.033788581747199155,-0.06211766850312599,0.05694275635636272,-0.027741210199975996,-0.01315751229710464,0.054733131447387645,-0.014365894935585367,0.003946801149326637,0.02351947780580746,0.014736496170617598
VAR00007,0.002251911654990015,-0.02714324665947497,0.01993784339443989,-0.008888794179892821,-0.0019477734033107358,0.04955553356620351,-0.013622148785874904,-0.00529913226642365,0.004492960328350806,-0.06347324527311012,0.02200544727266143,-0.010403321238760211,0.04728976713339549,0.0643278799378708,0.02300268935033928,0.04212491343736207,0.014700451156708701,-0.03102147624760186,-0.030409281464689752,0.012372226631186175,-0.10154106327850737,-0.08547516119761109,-0.027794378659245524,0.001173938586351852,0.16125325981104158,0.06729894926516389,0.11106520984168082,0.01924414264416577,0.22666308621318795,0.2239491711205919,0.22968316499313804,0.14173528561307283,0.09671118645841853,0.2223031218998647,0.0058382285362870295,1.0,0.06967192616083684,0.09311254163877244,-0.06598935307054739,0.03764007616758023,-0.0312389443147244,-0.05703743223515142,0.10874688780284128,-0.08728475775248362,-0.06400664933284349,0.025624140052957278,0.030796957405363302,-0.029254164172316216,0.13023113186670052,0.024898968882336746,0.03235603419787806,-0.014385575438778735,-0.011999647461281158,-0.0401374189439712,0.0027095921660082217,0.02069518290083944,0.03214521796914103,0.031161901973513772,-0.05346926090380452,0.07014363001166181,0.03441111290556966,-0.025790425024426238,0.02650935283249898,0.018688908856852506,0.05597458021064776,-0.031224376799198872,0.023636923709072267,-0.012047231149825085,-0.0048392546227695446,-0.03572458775667855,0.028915332209195618,0.08417638262962163,0.017217732903633178,0.012604898166037458,0.003601084087608256,0.0015788573533868722,-0.012194931350188972,-0.015962214339145357,-0.020871495400640108,-0.027301296087907316,-0.04351110892649841,-0.07727049933062526,0.025647524366151572,0.3047660602929806
wbc,0.003185921855472095,0.051663216096974766,-0.019350749612583387,0.016548332119685014,-0.003290847932454736,-0.03045616867967579,0.00775407125820516,-0.009016390811101586,-0.012555906774797588,0.01841791151362928,-0.04033544976064136,0.03508465882191223,-0.035837928525641084,-0.007161539454607238,0.007678602482072234,0.006425282813326217,-0.002099613037362393,-0.0425231567367672,-0.02625479604179037,-0.0103403054929257,0.10484874995196813,-0.0034127099969738606,0.007275129083947767,-0.004099410844263779,0.008225219248248898,-0.013744759714643926,-0.029727543230091164,-0.009329122044528215,0.05642713438731012,0.0518683963127774,0.0711561794984367,0.054185543761952,0.029095703132650134,-0.0008402580452252766,0.05317094566074937,0.06967192616083684,1.0,0.12408759291419838,-0.04743254025066177,0.04685872637908463,0.010007595512873791,0.01706980713480144,0.07390462951138325,0.012227432799100166,0.0008526654992668338,0.03690197600025156,0.03815735444298052,-0.04157309380497152,0.07899010247514537,0.03397263023571753,0.018249380241023405,-0.006575266156284423,0.04481638888927859,-0.05000854586338053,0.004882547300544712,-0.06397242266603974,-0.02884232235601076,-0.0052551364046281345,-0.00930851747560261,0.005460360134058032,0.018585105916909244,-0.0026645542548582157,0.0242822882243659,-0.011517527353761508,-0.013533533618837612,0.05652870110599387,-0.06275256953335344,0.07657086233425937,-0.007895137325067457,-0.0107068372902086,0.06284808556674604,0.004549994076987254,-0.04019349281960589,0.012803287834001222,-0.00261783287812173,0.009250730562850699,-0.024215707394956393,0.020347999832336747,0.00316649569961374,0.012102007765306157,0.028942749626052054,0.04170009684287197,-0.006177441415233933,0.09901728959858233
ALT,-0.015835325762679712,-0.02695926935907092,0.042944766504843794,0.010945428529880083,-0.006232692063273456,0.04432502269820987,-0.021548586238524667,0.03361345221043806,0.03370477051228553,0.014097833534346741,-0.01725264529826694,0.016958924714686942,0.01657481104914853,0.03018134406423447,0.003928374463854325,0.005702191113226702,0.004477225569416063,0.007123302385051001,0.010052688052989376,0.0030666199096108125,-0.03956648730363724,-0.0483401733956351,0.0370558035480306,0.000512820782548806,0.015225209471448484,-0.010486213136417778,-0.09125083082065871,0.007213135340780275,0.03439006416140965,0.039622958714730705,0.03996825175863609,0.08424833030766886,0.05460420148125076,0.04419789032463859,0.045066748443631996,0.09311254163877244,0.12408759291419838,1.0,-0.0029257691862429732,-0.04501980289068499,-0.044673929714143815,0.00295296256562326,0.057467349341246865,-0.03889010717784409,0.028902195633687303,-0.04361913942955947,0.02182260763307103,0.0071897643180634544,0.059945727258183375,0.026149722328315122,0.007945908283423099,-0.05213981450775356,-0.0027744778426578597,-0.016229745277129084,0.02028309083469297,-0.03492714016090993,-0.02015811064272465,0.0455362094574285,0.0017014317277108694,-0.015587670443948912,-0.014991482142127994,0.03394088584224426,-0.027012509145513983,0.026658600255978267,0.008609028201933853,0.03858346023014946,-0.021866384522134713,0.025975198725312593,-0.019871208466470842,-0.050767191067401025,-0.038027697381055596,-0.052164938185424094,0.02267673454600566,0.00953844847606965,-0.0008764544323658164,-0.006370355573336492,-0.06990092972337812,-0.0142005106736326,-0.0223756821330674,-0.027406710397084533,0.033823332788930134,0.03226771679046572,0.015054514478338915,0.052753796241539634
AST,-0.03321132910894827,-0.006142461911959692,-0.005382506776653004,-0.008112517001753325,0.010933839891556331,0.05421868312965029,0.016318216365700515,0.008898191015777206,0.011157460716941688,-0.009165951985723463,-0.07467145856775931,0.015521770889813033,-0.0726591004262337,-0.0811262303065809,-0.005640982379373655,-0.007021754061984757,-0.03443242162697622,-0.019723072091123277,-0.01639769210986481,-0.002768346381678477,0.04664275718347649,0.023838051927774186,0.06823585808197294,-0.2238956112011365,-0.10251832568257785,-0.10773268703067469,-0.12319479916388763,0.06035125476149279,0.011598604566114164,-0.025479051457019574,-0.015679284211241405,0.07669349505853425,0.04273525399140203,-0.09926985706578381,0.018558008227242684,-0.06598935307054739,-0.04743254025066177,-0.0029257691862429732,1.0,0.13570622866045828,0.0520310360291948,0.030007814392883303,-0.0023335950076149984,0.06971478791318185,0.040738108271016094,-0.053918587577639024,0.0374777809087987,0.09973026390644582,-0.11414687562883444,-0.06626626612960454,-0.022286875578642854,0.024870268837018355,0.013910250968843938,0.03404113722625684,0.034890108242954194,0.013637992776950342,-0.028645797943549815,-0.016227707687284352,-0.004152822536383742,-0.0015679313029859385,-0.030945196917916397,-0.018460696646413716,-0.0015679948411995318,0.0046393793720418824,-0.04452556773664827,0.07330187787805575,-0.0031657780738759463,0.05702797734627195,-0.033102068641353476,0.06981576806323336,-0.00025412968010999146,0.07344864705205884,0.03723981751568924,0.001779706824229406,0.00028870020321795166,0.026643513921367046,0.032700630402696176,0.012914704563939635,-0.02306756217218991,0.040276297028290775,-0.0178085950170807,-0.018826970905141627,-0.046380731180769075,0.01942406924040536
Cr,0.010690773984172073,-0.002624820438130421,-0.07381328897323776,0.010826046123198272,-0.0015549015070233545,0.011673208929563,0.011096378973541975,0.03639395293970951,0.041971114172755716,-0.01793991756869168,-0.03825724295746739,-0.0021701026959105338,-0.04529600561297829,-0.026482393852552643,0.017558526971256743,0.08011691733470919,-0.029526630231278037,0.012465246287501494,0.010251307264329976,0.013483488900590753,0.024511022211318626,-0.017097774246706304,-0.031086804767920903,0.017374038758034994,0.07956452577967286,0.07497237500154959,-0.05124926917546114,0.12266448994787835,0.11078114058782415,0.05304478741171331,0.06816614468207517,0.008192260253961135,0.0002465383966667629,0.152489488290504,0.027646543207881416,0.03764007616758023,0.04685872637908463,-0.04501980289068499,0.13570622866045828,1.0,0.16522167105327262,0.0216091771422209,0.03051822736716545,0.02725827697878022,-0.0022646265131182294,0.002251426561148583,-0.01061008534099415,0.04037112303040649,0.02746411247042911,-0.015096141243981159,-0.0546766333330605,-0.014332189758545964,-0.06669968204237149,-0.03443591860947434,-0.006038939982610353,0.04072200159222122,0.023911058813320576,0.033097651015935564,0.029411890566191697,-0.08647867846409045,0.046533094715252035,0.0065283189248485675,0.0007142640859764027,-0.029538043584817895,0.0035215428002134406,0.009019923425304855,-0.03016002558865931,0.02931709667888357,0.02748135845294142,0.03213392057890872,0.09907636383605907,0.006251832542359384,0.024475398802113538,-0.02249626659632375,0.040978786029567255,0.017598563527648308,0.08439508216649455,-0.0017889821020183809,-0.005250870053688269,0.024915276592542678,0.008384111057689938,-0.021893490659261428,-0.0036158130068379107,-0.022282314094764867
BUN,0.014495458426767908,-0.04728139019072168,-0.07566760002603404,0.01736168880831269,0.05259651420474367,0.02776946701586593,0.029612527881709177,0.03275295540548623,0.03056605571045439,0.027572444645541757,-0.013806193199638139,0.014330310866082087,-0.0015651355322831777,0.0048941793433965285,0.03211515762269322,0.001413157133871554,-0.012922336121305562,-0.010405940820800668,-0.0217340366219832,-0.03169653543332629,-0.04432049000556573,-0.007368835308247174,0.047510610813646804,-0.027288514856073417,0.08482991688205173,-0.008825930066420976,0.03259824642247916,0.008301295160203248,-0.01976383778143704,-0.08928784208060059,-0.03293502069993221,0.00549969755414248,-0.011871967119125023,0.04861439251163708,0.0005812672934521811,-0.0312389443147244,0.010007595512873791,-0.044673929714143815,0.0520310360291948,0.16522167105327262,1.0,0.026187668112891152,-0.05226638575085354,0.0944679638241687,0.006280107324000817,0.0847692293045695,0.014352476315248299,0.03794197448261045,-0.004008331047807657,-0.04584928833663505,-0.04583261767017893,-0.06707954619075913,-0.020538592014773094,0.00865943499053159,-0.010896290558659176,0.016562220462755087,-0.013435500579461726,0.03188084315808275,-0.0017082522011353327,-0.018622465378888422,0.07654780502707602,-0.010205681421290592,-0.02699427152023168,-0.051953167353422404,-0.030186108668785093,0.040669744637414594,-0.05648774789316213,0.057413781463975966,0.06598193958882034,-0.012281746813287704,-0.04411981100350571,0.027267705439133285,0.008030626601882602,0.017314872769608042,0.029674418926619525,0.0728445536684758,0.058306302556344246,0.027498244849473507,-0.023889852963321242,-0.0034521158802682077,-0.004956627466529148,-0.007360607827391553,-0.0719680203005416,-0.024084590446354057
CHO,0.05214633403176562,-0.04700631944766855,0.060915587248458074,-0.020709471119049555,-0.07297524481589691,-0.000866003908761806,0.06357186003974727,-0.01259009477742165,-0.018146046084383367,0.030579034149529262,0.039714145197871906,-0.01705549591757505,-0.019244816893822975,0.007226875667000493,0.0021899301437618367,-0.011734053426970124,-0.048786039755198345,0.016372911976995874,0.008690459320483153,0.015517006039277793,-0.04055270868784978,0.053472024061464576,-0.011714573670442404,0.04311040883902075,0.02430282999930387,-0.04207105329887561,-0.043090332453274635,0.018038430267124327,-0.06193229617658324,-0.10176137623914493,-0.07434575535450999,-0.03146276118430449,-0.050135273957684,0.008034754995453194,0.03698798360065226,-0.05703743223515142,0.01706980713480144,0.00295296256562326,0.030007814392883303,0.0216091771422209,0.026187668112891152,1.0,0.12998093731329274,0.2890102977806949,0.6927572035087913,0.16889617015818392,0.29507762929793707,0.11851103288076033,-0.0014363000341767274,0.014578312294853046,-0.034271991375886754,0.009436636220252054,-0.014787133336579791,-0.01612951500264527,-0.050008722754885195,0.03524359448837727,0.009861062783741726,-0.0053516827434771114,0.009931244160465745,-0.0003422111419961107,-0.028975628260452597,-0.0018545706453221235,-0.00032929438475636993,0.0010274105467123686,-0.09017389282548378,0.08775336588138943,-0.06922613922860106,0.06594146575461662,-0.06207105684457817,-0.007637077781772225,-0.040973923546419294,-0.0004621492183444753,-0.024356861841676822,-0.04182249690257599,-0.042013897168001926,-0.032879986095962245,0.004880823975996349,0.0228488499355858,0.0022937054997498106,0.018169300487919104,-0.0002572985322565779,0.022640757966492907,-0.04010054654215072,0.024274924363650446
